86,1435240029.21,1
85,1435240056.46,1
85,1435240080.47,1
86,1435240104.36,1
85,1435240128.32,1
86,1435240152.41,1
85,1435240176.37,1
86,1435240200.21,1
85,1435240224.1,1
85,1435240247.91,1
85,1435240271.77,1
85,1435240295.76,1
86,1435240319.6,1
86,1435240343.94,1
86,1435240368.01,1
86,1435240391.94,1
86,1435240416.13,1
86,1435240435.4,1
86,1435240455.3,1
85,1435240474.61,1
86,1435240492.64,1
86,1435240509.99,1
86,1435240529.38,1
86,1435240548.63,1
86,1435240567.94,1
86,1435240587.25,0
